city_id,amount_local,currency_code,classification,category,recognize_timestamp_local
3,-2.34,EUR,intermediary.commission,commission,2021-12-21 12:31:26
3,0.89,EUR,transport.tax.vat,tax,2021-12-21 12:17:03
3,9.82,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 12:17:03
3,-2.46,EUR,intermediary.commission,commission,2021-12-21 12:17:03
3,-0.89,EUR,transport.tax.vat,tax,2021-12-21 12:17:03
3,-3.11,EUR,intermediary.commission,commission,2021-12-21 11:45:51
3,12.43,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 11:45:51
3,-1.14,EUR,transport.tax.vat,tax,2021-12-21 11:45:51
3,1.14,EUR,transport.tax.vat,tax,2021-12-21 11:45:51
3,-0.82,EUR,transport.tax.vat,tax,2021-12-21 11:27:52
3,8.99,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 11:27:52
3,0.82,EUR,transport.tax.vat,tax,2021-12-21 11:27:52
3,-2.25,EUR,intermediary.commission,commission,2021-12-21 11:27:52
3,1.0,EUR,transport.misc.tip,tip,2021-12-21 11:27:52
3,-2.68,EUR,intermediary.commission,commission,2021-12-21 11:06:22
3,-0.98,EUR,transport.tax.vat,tax,2021-12-21 11:06:22
3,0.98,EUR,transport.tax.vat,tax,2021-12-21 11:06:22
3,10.73,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 11:06:22
3,12.54,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 10:55:40
3,-1.15,EUR,transport.tax.vat,tax,2021-12-21 10:55:40
3,-3.14,EUR,intermediary.commission,commission,2021-12-21 10:55:40
3,1.15,EUR,transport.tax.vat,tax,2021-12-21 10:55:40
3,0.81,EUR,transport.tax.vat,tax,2021-12-21 10:37:04
3,-2.22,EUR,intermediary.commission,commission,2021-12-21 10:37:04
3,8.88,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 10:37:04
3,-0.81,EUR,transport.tax.vat,tax,2021-12-21 10:37:04
3,-2.11,EUR,intermediary.commission,commission,2021-12-21 09:52:54
3,8.45,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 09:52:54
3,0.77,EUR,transport.tax.vat,tax,2021-12-21 09:52:54
3,-0.77,EUR,transport.tax.vat,tax,2021-12-21 09:52:54
3,2.04,EUR,transport.tax.vat,tax,2021-12-21 08:54:20
3,-5.62,EUR,intermediary.commission,commission,2021-12-21 08:54:20
3,22.49,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 08:54:20
3,-2.04,EUR,transport.tax.vat,tax,2021-12-21 08:54:20
3,-2.01,EUR,intermediary.commission,commission,2021-12-21 08:52:30
3,8.02,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 08:52:30
3,-0.74,EUR,transport.tax.vat,tax,2021-12-21 08:52:30
3,0.74,EUR,transport.tax.vat,tax,2021-12-21 08:52:30
3,1.05,EUR,transport.tax.vat,tax,2021-12-21 08:43:18
3,-1.05,EUR,transport.tax.vat,tax,2021-12-21 08:43:18
3,-2.88,EUR,intermediary.commission,commission,2021-12-21 08:43:18
3,11.52,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 08:43:18
3,39.2,EUR,transport.fare.distance,driver_payment_fares,2021-12-21 07:36:47
3,4.68,EUR,transport.tax.vat,tax,2021-12-21 07:36:47
3,-12.87,EUR,intermediary.commission,commission,2021-12-21 07:36:47
3,-4.68,EUR,transport.tax.vat,tax,2021-12-21 07:36:47
3,12.26,EUR,transport.fare.time,driver_payment_fares,2021-12-21 07:36:47
3,9.57,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-21 07:15:37
3,-0.88,EUR,transport.tax.vat,tax,2021-12-21 07:15:37
3,0.88,EUR,transport.tax.vat,tax,2021-12-21 07:15:37
3,-2.39,EUR,intermediary.commission,commission,2021-12-21 07:15:37
3,26.72,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 20:22:43
3,-6.68,EUR,intermediary.commission,commission,2021-12-20 20:22:43
3,2.47,EUR,transport.tax.vat,tax,2021-12-20 20:22:43
3,-2.47,EUR,transport.tax.vat,tax,2021-12-20 20:22:43
3,-5.09,EUR,intermediary.commission,commission,2021-12-20 19:44:48
3,20.35,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 19:44:48
3,1.85,EUR,transport.tax.vat,tax,2021-12-20 19:44:48
3,-1.85,EUR,transport.tax.vat,tax,2021-12-20 19:44:48
3,-2.23,EUR,transport.tax.vat,tax,2021-12-20 18:48:14
3,24.08,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 18:48:14
3,-6.02,EUR,intermediary.commission,commission,2021-12-20 18:48:14
3,2.23,EUR,transport.tax.vat,tax,2021-12-20 18:48:14
3,1.57,EUR,transport.tax.vat,tax,2021-12-20 18:08:06
3,17.16,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 18:08:06
3,-4.29,EUR,intermediary.commission,commission,2021-12-20 18:08:06
3,-1.57,EUR,transport.tax.vat,tax,2021-12-20 18:08:06
3,-4.03,EUR,intermediary.commission,commission,2021-12-20 17:31:51
3,-1.48,EUR,transport.tax.vat,tax,2021-12-20 17:31:51
3,16.13,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 17:31:51
3,1.48,EUR,transport.tax.vat,tax,2021-12-20 17:31:51
3,1.49,EUR,transport.tax.vat,tax,2021-12-20 16:54:40
3,2.0,EUR,transport.misc.tip,tip,2021-12-20 16:54:40
3,-4.04,EUR,intermediary.commission,commission,2021-12-20 16:54:40
3,16.16,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 16:54:40
3,-1.49,EUR,transport.tax.vat,tax,2021-12-20 16:54:40
3,12.9,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 16:33:45
3,1.18,EUR,transport.tax.vat,tax,2021-12-20 16:33:45
3,-1.18,EUR,transport.tax.vat,tax,2021-12-20 16:33:45
3,-3.23,EUR,intermediary.commission,commission,2021-12-20 16:33:45
3,-1.16,EUR,transport.tax.vat,tax,2021-12-20 16:11:58
3,12.52,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 16:11:58
3,1.16,EUR,transport.tax.vat,tax,2021-12-20 16:11:58
3,-3.13,EUR,intermediary.commission,commission,2021-12-20 16:11:58
3,7.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 15:57:22
3,-0.66,EUR,transport.tax.vat,tax,2021-12-20 15:57:22
3,0.66,EUR,transport.tax.vat,tax,2021-12-20 15:57:22
3,-1.8,EUR,intermediary.commission,commission,2021-12-20 15:57:22
3,-3.1,EUR,intermediary.commission,commission,2021-12-20 05:41:22
3,12.38,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 05:41:22
3,1.14,EUR,transport.tax.vat,tax,2021-12-20 05:41:22
3,-1.14,EUR,transport.tax.vat,tax,2021-12-20 05:41:22
3,-1.18,EUR,transport.tax.vat,tax,2021-12-20 05:25:37
3,-3.25,EUR,intermediary.commission,commission,2021-12-20 05:25:37
3,1.18,EUR,transport.tax.vat,tax,2021-12-20 05:25:37
3,13.0,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 05:25:37
3,2.24,EUR,transport.tax.vat,tax,2021-12-20 04:50:48
3,-6.17,EUR,intermediary.commission,commission,2021-12-20 04:50:48
3,-2.24,EUR,transport.tax.vat,tax,2021-12-20 04:50:48
3,24.69,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 04:50:48
3,21.92,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 04:00:45
3,-5.48,EUR,intermediary.commission,commission,2021-12-20 04:00:45
3,-1.99,EUR,transport.tax.vat,tax,2021-12-20 04:00:45
3,2.19,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 04:00:45
3,1.99,EUR,transport.tax.vat,tax,2021-12-20 04:00:45
3,-6.14,EUR,intermediary.commission,commission,2021-12-20 03:29:59
3,24.57,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 03:29:59
3,2.45,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 03:29:59
3,-2.28,EUR,transport.tax.vat,tax,2021-12-20 03:29:59
3,2.28,EUR,transport.tax.vat,tax,2021-12-20 03:29:59
3,12.0,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 03:15:00
3,-3.0,EUR,intermediary.commission,commission,2021-12-20 03:15:00
3,1.2,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 03:15:00
3,1.09,EUR,transport.tax.vat,tax,2021-12-20 03:15:00
3,-1.09,EUR,transport.tax.vat,tax,2021-12-20 03:15:00
3,-0.66,EUR,transport.tax.vat,tax,2021-12-20 02:13:01
3,0.66,EUR,transport.tax.vat,tax,2021-12-20 02:13:01
3,0.72,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 02:13:01
3,-1.8,EUR,intermediary.commission,commission,2021-12-20 02:13:01
3,7.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 02:13:01
3,-3.5,EUR,intermediary.commission,commission,2021-12-20 01:52:59
3,13.98,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 01:52:59
3,1.29,EUR,transport.tax.vat,tax,2021-12-20 01:52:59
3,1.4,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 01:52:59
3,-1.29,EUR,transport.tax.vat,tax,2021-12-20 01:52:59
3,-3.35,EUR,intermediary.commission,commission,2021-12-20 01:27:18
3,1.23,EUR,transport.tax.vat,tax,2021-12-20 01:27:18
3,13.39,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 01:27:18
3,-1.23,EUR,transport.tax.vat,tax,2021-12-20 01:27:18
3,1.34,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 01:27:18
3,0.86,EUR,transport.tax.vat,tax,2021-12-20 01:15:31
3,2.0,EUR,transport.misc.tip,tip,2021-12-20 01:15:31
3,-0.86,EUR,transport.tax.vat,tax,2021-12-20 01:15:31
3,-2.33,EUR,intermediary.commission,commission,2021-12-20 01:15:31
3,9.3,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 01:15:31
3,0.94,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 01:15:31
3,-0.82,EUR,transport.tax.vat,tax,2021-12-20 01:05:27
3,0.89,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-20 01:05:27
3,8.92,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-20 01:05:27
3,-2.23,EUR,intermediary.commission,commission,2021-12-20 01:05:27
3,0.82,EUR,transport.tax.vat,tax,2021-12-20 01:05:27
3,1.13,EUR,transport.tax.vat,tax,2021-12-19 12:09:26
3,1.24,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-19 12:09:26
3,-1.13,EUR,transport.tax.vat,tax,2021-12-19 12:09:26
3,12.38,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-19 12:09:26
3,-3.1,EUR,intermediary.commission,commission,2021-12-19 12:09:26
3,-2.94,EUR,intermediary.commission,commission,2021-12-19 12:07:03
3,-1.08,EUR,transport.tax.vat,tax,2021-12-19 12:07:03
3,1.08,EUR,transport.tax.vat,tax,2021-12-19 12:07:03
3,1.17,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-19 12:07:03
3,11.77,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-19 12:07:03
3,8.53,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-19 11:36:46
3,0.79,EUR,transport.tax.vat,tax,2021-12-19 11:36:46
3,0.85,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-19 11:36:46
3,-0.79,EUR,transport.tax.vat,tax,2021-12-19 11:36:46
3,-2.13,EUR,intermediary.commission,commission,2021-12-19 11:36:46
3,6.07,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-19 07:35:00
3,5.52,EUR,transport.tax.vat,tax,2021-12-19 07:35:00
3,-5.52,EUR,transport.tax.vat,tax,2021-12-19 07:35:00
3,60.71,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-19 07:35:00
3,-15.18,EUR,intermediary.commission,commission,2021-12-19 07:35:00
3,13.1,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-19 06:52:41
3,-1.21,EUR,transport.tax.vat,tax,2021-12-19 06:52:41
3,1.21,EUR,transport.tax.vat,tax,2021-12-19 06:52:41
3,1.32,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-19 06:52:41
3,-3.28,EUR,intermediary.commission,commission,2021-12-19 06:52:41
3,29.09,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 19:32:41
3,-7.27,EUR,intermediary.commission,commission,2021-12-18 19:32:41
3,2.66,EUR,transport.tax.vat,tax,2021-12-18 19:32:41
3,-2.66,EUR,transport.tax.vat,tax,2021-12-18 19:32:41
3,2.91,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 19:32:41
3,9.55,EUR,transport.fare.time,driver_payment_fares,2021-12-18 18:48:15
3,-2.7,EUR,transport.tax.vat,tax,2021-12-18 18:48:15
3,11.82,EUR,transport.fare.surge,driver_payment_fares,2021-12-18 18:48:15
3,1.03,EUR,transport.fare.charges.wait_time,driver_payment_charges,2021-12-18 18:48:15
3,2.97,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 18:48:15
3,7.33,EUR,transport.fare.distance,driver_payment_fares,2021-12-18 18:48:15
3,-7.43,EUR,intermediary.commission,commission,2021-12-18 18:48:15
3,2.7,EUR,transport.tax.vat,tax,2021-12-18 18:48:15
3,13.12,EUR,transport.fare.surge,driver_payment_fares,2021-12-18 17:55:07
3,-2.39,EUR,transport.tax.vat,tax,2021-12-18 17:55:07
3,4.07,EUR,transport.fare.distance,driver_payment_fares,2021-12-18 17:55:07
3,2.62,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 17:55:07
3,9.05,EUR,transport.fare.time,driver_payment_fares,2021-12-18 17:55:07
3,2.39,EUR,transport.tax.vat,tax,2021-12-18 17:55:07
3,-6.56,EUR,intermediary.commission,commission,2021-12-18 17:55:07
3,-1.15,EUR,transport.tax.vat,tax,2021-12-18 17:16:26
3,-3.15,EUR,intermediary.commission,commission,2021-12-18 17:16:26
3,1.15,EUR,transport.tax.vat,tax,2021-12-18 17:16:26
3,12.61,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 17:16:26
3,1.26,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 17:16:26
3,-1.25,EUR,transport.tax.vat,tax,2021-12-18 16:52:07
3,-3.4,EUR,intermediary.commission,commission,2021-12-18 16:52:07
3,1.25,EUR,transport.tax.vat,tax,2021-12-18 16:52:07
3,13.6,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 16:52:07
3,1.36,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 16:52:07
3,2.91,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 16:31:43
3,-2.66,EUR,transport.tax.vat,tax,2021-12-18 16:31:43
3,29.13,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 16:31:43
3,2.66,EUR,transport.tax.vat,tax,2021-12-18 16:31:43
3,-7.28,EUR,intermediary.commission,commission,2021-12-18 16:31:43
3,-5.37,EUR,intermediary.commission,commission,2021-12-18 15:47:32
3,1.95,EUR,transport.tax.vat,tax,2021-12-18 15:47:32
3,2.15,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 15:47:32
3,1.0,EUR,transport.misc.tip,tip,2021-12-18 15:47:32
3,-1.95,EUR,transport.tax.vat,tax,2021-12-18 15:47:32
3,21.47,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 15:47:32
3,1.82,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 15:27:41
3,18.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 15:27:41
3,1.67,EUR,transport.tax.vat,tax,2021-12-18 15:27:41
3,-1.67,EUR,transport.tax.vat,tax,2021-12-18 15:27:41
3,-4.55,EUR,intermediary.commission,commission,2021-12-18 15:27:41
3,1.29,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 15:05:48
3,-1.17,EUR,transport.tax.vat,tax,2021-12-18 15:05:48
3,1.17,EUR,transport.tax.vat,tax,2021-12-18 15:05:48
3,12.83,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 15:05:48
3,2.0,EUR,transport.misc.tip,tip,2021-12-18 15:05:48
3,-3.21,EUR,intermediary.commission,commission,2021-12-18 15:05:48
3,8.48,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 14:09:54
3,0.85,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 14:09:54
3,-2.12,EUR,intermediary.commission,commission,2021-12-18 14:09:54
3,0.77,EUR,transport.tax.vat,tax,2021-12-18 14:09:54
3,-0.77,EUR,transport.tax.vat,tax,2021-12-18 14:09:54
3,-8.48,EUR,transport.fare.cash.collected,cash_collected,2021-12-18 14:09:54
3,0.75,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 14:00:21
3,-0.69,EUR,transport.tax.vat,tax,2021-12-18 14:00:21
3,0.69,EUR,transport.tax.vat,tax,2021-12-18 14:00:21
3,0.1,EUR,transport.fare.charges.wait_time,driver_payment_charges,2021-12-18 14:00:21
3,7.37,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 14:00:21
3,-1.87,EUR,intermediary.commission,commission,2021-12-18 14:00:21
3,16.9,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 13:27:23
3,-1.54,EUR,transport.tax.vat,tax,2021-12-18 13:27:23
3,-4.23,EUR,intermediary.commission,commission,2021-12-18 13:27:23
3,1.54,EUR,transport.tax.vat,tax,2021-12-18 13:27:23
3,1.7,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 13:27:23
3,18.91,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 00:20:18
3,1.75,EUR,transport.tax.vat,tax,2021-12-18 00:20:18
3,-1.75,EUR,transport.tax.vat,tax,2021-12-18 00:20:18
3,-4.73,EUR,intermediary.commission,commission,2021-12-18 00:20:18
3,1.89,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 00:20:18
3,-0.65,EUR,transport.tax.vat,tax,2021-12-18 00:00:59
3,0.65,EUR,transport.tax.vat,tax,2021-12-18 00:00:59
3,7.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-18 00:00:59
3,-1.8,EUR,intermediary.commission,commission,2021-12-18 00:00:59
3,0.72,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-18 00:00:59
3,0.93,EUR,transport.tax.vat,tax,2021-12-17 23:37:59
3,-2.56,EUR,intermediary.commission,commission,2021-12-17 23:37:59
3,10.24,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 23:37:59
3,1.02,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 23:37:59
3,-0.93,EUR,transport.tax.vat,tax,2021-12-17 23:37:59
3,5.72,EUR,transport.fare.time,driver_payment_fares,2021-12-17 23:08:23
3,-1.51,EUR,transport.tax.vat,tax,2021-12-17 23:08:23
3,-4.08,EUR,intermediary.commission,commission,2021-12-17 23:08:23
3,1.51,EUR,transport.tax.vat,tax,2021-12-17 23:08:23
3,1.64,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 23:08:23
3,10.58,EUR,transport.fare.distance,driver_payment_fares,2021-12-17 23:08:23
3,1.43,EUR,transport.tax.vat,tax,2021-12-17 20:20:35
3,15.48,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 20:20:35
3,-3.87,EUR,intermediary.commission,commission,2021-12-17 20:20:35
3,1.55,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 20:20:35
3,-1.43,EUR,transport.tax.vat,tax,2021-12-17 20:20:35
3,-2.01,EUR,transport.tax.vat,tax,2021-12-17 19:31:51
3,21.88,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 19:31:51
3,-5.47,EUR,intermediary.commission,commission,2021-12-17 19:31:51
3,2.01,EUR,transport.tax.vat,tax,2021-12-17 19:31:51
3,2.19,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 19:31:51
3,11.9,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 19:07:11
3,1.11,EUR,transport.tax.vat,tax,2021-12-17 19:07:11
3,-3.03,EUR,intermediary.commission,commission,2021-12-17 19:07:11
3,-1.11,EUR,transport.tax.vat,tax,2021-12-17 19:07:11
3,0.23,EUR,transport.fare.charges.wait_time,driver_payment_charges,2021-12-17 19:07:11
3,1.21,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 19:07:11
3,1.81,EUR,transport.tax.vat,tax,2021-12-17 18:22:49
3,1.97,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 18:22:49
3,-4.92,EUR,intermediary.commission,commission,2021-12-17 18:22:49
3,8.4,EUR,transport.fare.distance,driver_payment_fares,2021-12-17 18:22:49
3,-1.81,EUR,transport.tax.vat,tax,2021-12-17 18:22:49
3,11.27,EUR,transport.fare.time,driver_payment_fares,2021-12-17 18:22:49
3,-2.16,EUR,intermediary.commission,commission,2021-12-17 17:54:09
3,0.86,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 17:54:09
3,0.79,EUR,transport.tax.vat,tax,2021-12-17 17:54:09
3,8.64,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 17:54:09
3,-0.79,EUR,transport.tax.vat,tax,2021-12-17 17:54:09
3,-0.67,EUR,transport.tax.vat,tax,2021-12-17 17:45:01
3,7.32,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 17:45:01
3,0.67,EUR,transport.tax.vat,tax,2021-12-17 17:45:01
3,-1.83,EUR,intermediary.commission,commission,2021-12-17 17:45:01
3,0.73,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 17:45:01
3,-2.03,EUR,intermediary.commission,commission,2021-12-17 17:16:50
3,0.74,EUR,transport.tax.vat,tax,2021-12-17 17:16:50
3,-0.74,EUR,transport.tax.vat,tax,2021-12-17 17:16:50
3,0.81,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 17:16:50
3,8.13,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 17:16:50
3,0.37,EUR,transport.fare.charges.wait_time,driver_payment_charges,2021-12-17 10:39:09
3,-2.71,EUR,intermediary.commission,commission,2021-12-17 10:39:09
3,0.99,EUR,transport.tax.vat,tax,2021-12-17 10:39:09
3,10.45,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 10:39:09
3,-0.99,EUR,transport.tax.vat,tax,2021-12-17 10:39:09
3,0.01,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 10:39:09
3,-10.94,EUR,transport.fare.cash.collected,cash_collected,2021-12-17 10:39:09
3,-11.92,EUR,transport.fare.cash.collected,cash_collected,2021-12-17 10:08:56
3,1.08,EUR,transport.tax.vat,tax,2021-12-17 10:08:56
3,11.92,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 10:08:56
3,-1.08,EUR,transport.tax.vat,tax,2021-12-17 10:08:56
3,-2.98,EUR,intermediary.commission,commission,2021-12-17 10:08:56
3,-1.12,EUR,transport.tax.vat,tax,2021-12-17 09:34:09
3,0.01,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 09:34:09
3,1.12,EUR,transport.tax.vat,tax,2021-12-17 09:34:09
3,-3.04,EUR,intermediary.commission,commission,2021-12-17 09:34:09
3,12.14,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 09:34:09
3,11.66,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 09:16:44
3,-1.07,EUR,transport.tax.vat,tax,2021-12-17 09:16:44
3,1.07,EUR,transport.tax.vat,tax,2021-12-17 09:16:44
3,0.01,EUR,intermediary.incentive.vbdp_hollywood_sfd,uber_fee_driver,2021-12-17 09:16:44
3,-2.92,EUR,intermediary.commission,commission,2021-12-17 09:16:44
3,-0.79,EUR,transport.tax.vat,tax,2021-12-17 09:00:27
3,8.64,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 09:00:27
3,-2.16,EUR,intermediary.commission,commission,2021-12-17 09:00:27
3,0.79,EUR,transport.tax.vat,tax,2021-12-17 09:00:27
3,-3.48,EUR,intermediary.commission,commission,2021-12-17 08:18:24
3,-1.28,EUR,transport.tax.vat,tax,2021-12-17 08:18:24
3,1.28,EUR,transport.tax.vat,tax,2021-12-17 08:18:24
3,-14.09,EUR,transport.fare.cash.collected,cash_collected,2021-12-17 08:18:24
3,13.92,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 08:18:24
3,-0.93,EUR,transport.tax.vat,tax,2021-12-17 08:00:52
3,-2.53,EUR,intermediary.commission,commission,2021-12-17 08:00:52
3,10.11,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 08:00:52
3,0.93,EUR,transport.tax.vat,tax,2021-12-17 08:00:52
3,2.23,EUR,transport.tax.vat,tax,2021-12-17 07:23:34
3,-6.05,EUR,intermediary.commission,commission,2021-12-17 07:23:34
3,24.19,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 07:23:34
3,-2.23,EUR,transport.tax.vat,tax,2021-12-17 07:23:34
3,-1.8,EUR,intermediary.commission,commission,2021-12-17 07:14:26
3,0.66,EUR,transport.tax.vat,tax,2021-12-17 07:14:26
3,-0.66,EUR,transport.tax.vat,tax,2021-12-17 07:14:26
3,7.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 07:14:26
3,-4.08,EUR,intermediary.commission,commission,2021-12-17 05:50:00
3,1.48,EUR,transport.tax.vat,tax,2021-12-17 05:50:00
3,-1.48,EUR,transport.tax.vat,tax,2021-12-17 05:50:00
3,16.31,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 05:50:00
3,-13.61,EUR,transport.fare.cash.collected,cash_collected,2021-12-17 05:00:00
3,1.24,EUR,transport.tax.vat,tax,2021-12-17 05:00:00
3,-1.24,EUR,transport.tax.vat,tax,2021-12-17 05:00:00
3,-3.4,EUR,intermediary.commission,commission,2021-12-17 05:00:00
3,13.61,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2021-12-17 05:00:00
3,1.78,EUR,transport.tax.vat,tax,2021-12-17 04:35:28
